pixel,intensity
1162,3.9264475077198444
1161,5.852895015439689
1160,5.852895015439689
1159,6.0
1158,4.0
1157,2.0
1156,3.0
1155,4.0
1154,6.0
1153,4.0
1152,2.0
1151,5.96052069212485
1150,7.0
1149,8.0
1148,15.0
1147,14.0
1146,4.0
1145,3.0
1144,6.786770244870452
1143,11.078876350463663
1142,11.924571330938303
1141,16.456050131245583
1140,17.179734694420507
1139,17.1390645553206
1138,17.98475953579524
1137,14.46165627236222
1136,15.307351252836856
1135,19.035555874816183
1134,18.11410991985802
1133,19.192663964899857
1132,19.192663964899857
1131,19.192663964899857
1130,14.49937060689307
1129,10.691389960949278
1128,11.617837468669123
1127,11.617837468669123
1126,11.617837468669123
1125,11.617837468669123
1124,15.117670125306814
1123,17.62099616615486
1122,20.040622548673003
1121,22.475007972249934
1120,24.444975950485013
1119,26.108777327587607
1118,24.124928111034837
1117,21.160930738149876
1116,18.34931552996364
1115,18.34931552996364
1114,20.236277141924933
1113,23.66136019014584
1112,25.64520940669861
1111,24.011193398092963
1110,22.768087147328533
1109,23.229172822664474
1108,22.229172822664474
1107,20.229172822664474
1106,19.690258498000414
1105,19.690258498000414
1104,18.690258498000414
1103,15.04556471391873
1102,12.118595670499833
1101,12.118595670499833
1100,12.118595670499833
1099,16.03362036764282
1098,17.0093100034777
1097,15.04556471391873
1096,14.05750906019464
1095,19.807566455203684
1094,20.597720165437106
1093,21.634496411577185
1092,23.38787387567053
1091,26.38787387567053
1090,26.424650121810608
1089,28.214803832044034
1088,29.214803832044034
1087,31.672613734917466
1086,27.164479989047756
1085,25.0
1084,25.0
1083,32.0
1082,37.0
1081,42.0
1080,47.84569498047464
1079,45.53708494142391
1078,44.38277992189856
1077,46.313998651846845
1076,47.244119288456375
1075,48.23996705990287
1074,47.09396649748453
1073,42.951760207942655
1072,40.21015165785059
1071,32.84700039235136
1070,27.88748768858832
1069,20.956288394182252
1068,21.564913281736438
1067,24.57846192856907
1066,29.53958897202526
1065,28.552966600651764
1064,24.626702485083232
1063,25.619542667121497
1062,30.090003557348158
