400,1.9874194997753496
401,2.056427921337313
402,2.092717825831501
403,2.102894359896008
404,2.0935626701689314
405,2.071327903288371
406,2.058194414042855
407,2.0350379987941825
408,1.985883419161843
409,1.956505877428453
410,1.9675656578457295
411,2.02735759572663
412,2.07992995472403
413,2.1170263015403106
414,2.132694323798119
415,2.1184855781231464
416,2.1039312143101334
417,2.1005134349450714
418,2.05654312738333
419,1.9704842110113991
420,1.9308533311828258
421,1.9526656758946765
422,1.9625349938364822
423,1.9736715782844343
424,1.9799311067844898
425,1.9878419219440695
426,2.0477874678863204
427,2.0924874137394793
428,2.1042000284174973
429,2.0758977431135652
430,2.092410609708804
431,2.1418724054638454
432,2.1706355149518313
433,2.1989762022711017
434,2.2161803051424203
435,2.2396055344984576
436,2.259766592550784
437,2.2904498028056586
438,2.3327304216925384
439,2.363912858146804
440,2.4843415782460347
441,2.633034181633861
442,2.780421116500204
443,2.940519118443346
444,3.1056861864110736
445,3.2824122609954682
446,3.416780912662308
447,3.577301336774166
448,3.6842509494898414
449,3.7605173519506416
450,3.8529510028686422
451,3.896306878184979
452,3.9193864894029753
453,3.9367057983203066
454,3.945154241694615
455,3.9179272128201386
456,3.820386093862215
457,3.700456599962375
458,3.5360191702860644
459,3.3694312277508405
460,3.2109845124672214
461,3.064557627984323
462,2.9546894621029782
463,2.8674016812402376
464,2.7858358006628254
465,2.7076876994504735
466,2.6242401201215104
467,2.5259693628721696
468,2.4396800344082115
469,2.382000207370889
470,2.345095870631297
471,2.334074492229358
472,2.2924083055878834
473,2.2615330852563207
474,2.2680998298790787
475,2.2649124626060444
476,2.2845742944589804
477,2.3136446200696685
478,2.3564244651559387
479,2.410609708797525
480,2.4895258503166326
481,2.5739334800290403
482,2.6117210631214007
483,2.6572274512966523
484,2.736604416999813
485,2.770359788481708
486,2.8637918917984906
487,2.927923257412558
488,2.9862943207259605
489,3.016401500750769
490,3.0591045418063634
491,3.1095263879448485
492,3.1511541725709855
493,3.170777602408584
494,3.2071827129487853
495,3.2605615142682782
496,3.3164748486000653
497,3.3844080137325703
498,3.392050014784786
499,3.3928564571068796
500,3.4382860412514553
501,3.4751135739603725
502,3.526994696681693
503,3.6067556825382314
504,3.7097498876741177
505,3.8524901786845906
506,3.974762195520034
507,4.132517674527574
508,4.271724980126971
509,4.444418843100902
510,4.630322999351022
511,4.7876176541745075
512,4.9664174375871415
513,5.155393755064283
514,5.317373455758976
515,5.511265231199352
516,5.66713901145534
517,5.85219832336803
518,6.044861234317597
519,6.231648636920487
520,6.4320303529529435
521,6.601037622454448
522,6.851073144318635
523,7.029450505562553
524,7.156369166253866
525,7.276951494414448
526,7.358670983053213
527,7.401873250308198
528,7.35870938506855
529,7.278180358905258
530,7.27833396696661
531,7.354792379504098
532,7.5650818154937
533,7.732284190274329
534,7.845378125444047
535,7.981897289969803
536,8.060160597228167
537,8.094223184832765
538,8.125674435394394
539,8.159007384707575
540,8.374788308890476
541,8.6176426538865
542,8.846173047161543
543,9.008344757932923
544,9.092637181599319
545,9.18706773731488
546,9.157997411704192
547,9.142482997507734
548,9.135071408547548
549,9.144710314397326
550,9.247742921548548
551,9.28291916759794
552,9.277734895527344
553,9.222781611579
554,9.239524890266267
555,9.24808853968659
556,9.174049454115378
557,9.112759837636306
558,9.031078751012878
559,8.985495558806953
560,8.995710494886797
561,8.95561879087417
562,8.889413716431864
563,8.820789315023276
564,8.772210765621004
565,8.701973479568231
566,8.615338532966234
567,8.59271974593229
568,8.596137525297353
569,8.617258633733123
570,8.646060145236447
571,8.64874828631009
572,8.628203208104384
573,8.599516902647075
574,8.543987588468667
575,8.483197198188984
576,8.428051904163953
577,8.431853703682393
578,8.445870439280677
579,8.391569989593076
580,8.326171357472862
581,8.2300127110671
582,8.177977980284428
583,8.12586644547108
584,8.087579636179328
585,7.970568695445159
586,7.854709815171121
587,7.782091604167407
588,7.703367472724989
589,7.578983345045969
590,7.495497363701667
591,7.4456131457779104
592,7.435129395590701
593,7.3998763455106324
594,7.41711885039729
595,7.3999531495413065
596,7.367580250611572
597,7.339623583445679
598,7.287819264755035
599,7.227451296644068
600,7.148343145048272
601,7.086823116477173
602,7.025111077829384
603,6.948691067307231
604,6.924574601675117
605,6.9789902574087295
606,7.071347104296055
607,7.207290238591744
608,7.3510673840163365
609,7.593230492736285
610,7.865385575435025
611,8.150059715133876
612,8.491568837532622
613,8.812187263587623
614,9.123666009992231
615,9.32750390740509
616,9.510412706458865
617,9.63180147694154
618,9.677192659070778
619,9.784795106047195
620,9.82742134307211
621,9.777229909025653
622,9.723351881506767
623,9.669627462049233
624,9.509836676228794
625,9.333840239935817
626,9.177198419373072
627,9.041216883062045
628,8.819406842471116
629,8.656313483331628
630,8.560001228864515
631,8.447291313848172
632,8.277708014116602
633,8.122256656029329
634,7.927673644312873
635,7.767230024231691
636,7.56896041904281
637,7.374415809341692
638,7.169502655499379
639,6.993775033313765
640,6.880412284036684
641,6.742088224790056
642,6.589824233975817
643,6.478650399572986
644,6.348544371608638
645,6.156803109027176
646,5.94797294962041
647,5.768021105747643
648,5.636186987093097
649,5.4395302665484015
650,5.238726128347229
651,5.1098105628583514
652,5.062576083992901
653,5.053013982173797
654,4.984082364642508
655,4.820297769226941
656,4.62030007334786
657,4.408935380928802
658,4.177102414334714
659,3.9944240273729656
660,3.7968456584601644
661,3.662515408808663
662,3.5606348621175723
663,3.4974635468869493
664,3.4081788612266455
665,3.311943410790206
666,3.2634032634032715
667,3.1168611728743603
668,3.046700690852264
669,3.065056854183715
670,3.017707169272251
671,2.9599889402195902
672,2.8664416308567944
673,2.788715951813158
674,2.664831050333529
675,2.5874125874125946
676,2.553042783685294
677,2.4300411285584325
678,2.428850666082962
679,2.400932400932407
680,2.3469007653521716
681,2.276433067207373
682,2.2247823565780784
683,2.1598445486419178
684,2.0555446749845476
685,2.023632600238866
686,2.011727975484159
687,1.9584643802106783
688,1.9321205976889715
689,1.8384580822801624
690,1.7444499487333136
691,1.6680683402264989
692,1.662653656063874
693,1.6074699600235054
694,1.4907278333966996
695,1.4252523972458069
696,1.3603337903173154
697,1.2933414745605845
698,1.2216449119249777
699,1.142613564359858
