principal component 1,principal component 2,target
-9.935151988492432,7.88922904868884,G
-10.313931184063678,2.892726480465929,G
-13.334777843827611,9.019334158791006,G
-10.374838566679653,9.535503473111252,G
-16.692638822344232,9.365987546501731,G
-4.526794914750337,22.273725847470942,G
-16.525400694784743,17.27603066934956,G
-12.04538396492853,12.381888411221531,G
-17.66684722063895,12.353677295058336,G
-8.623321773144744,5.353940384003769,G
-10.69095379173272,9.709316780975023,G
-11.406730839303133,0.5560704494867039,G
-12.298153951341838,6.493055515621277,G
-9.233864041093305,2.3871361546611825,G
-9.919618540957716,5.912970947133114,G
-10.135157211322165,1.776764649248519,G
-11.973131293057602,5.539706612522298,G
-13.147468088104157,-0.7004170741883637,G
-15.539441660461682,5.213841057885569,G
-12.81881611056198,3.6133847884091352,G
-15.132560869341196,5.334785388683851,G
-13.570619517350698,4.410174972564556,G
-15.109008703868946,0.6717625394785243,G
-13.531118903947144,2.686340014438346,G
-15.441130226795817,0.7948637496770505,G
-13.080479934987537,2.5060334648922353,G
-16.62868664218691,0.8377511875296788,G
-13.12251761353414,2.504485585771166,G
-16.658788501521798,2.7848628252471803,G
-11.464363572597433,4.978356936874363,G
-13.949106598835867,2.6379712717960437,G
-11.813638405229327,3.8012907441234365,G
-14.280337105834631,10.810034630194203,G
-9.766941812760555,11.476531446693166,G
-11.316556113695473,7.203736795615507,G
-11.883455617952434,5.659830206506315,G
-10.626276670916427,5.186068856833756,G
-10.971849923497519,2.3538731206524437,G
-13.605135510766361,5.101278983829231,G
-6.131288380804383,0.2738675102983468,G
-8.242624251436675,0.19510666872396154,G
-9.797540306636657,1.5270223264373195,G
-10.267510194112354,-0.15989481971862318,G
-10.18255929606277,1.7878604476424131,G
-10.68593161684419,2.52633748224763,G
-9.127678030432527,1.5003278909922009,G
-9.42701813977423,1.379900938864143,G
-7.337926893652309,4.292356450426162,G
-8.311549930882345,4.512800240864658,G
-3.781628632082428,6.22118722176688,G
-4.480726354968091,6.328905491023633,G
-2.9584225367659895,5.499873047889365,G
-2.9984896679860364,6.499781331324614,G
-8.622669305529534,-1.082925981478943,G
-9.893436172446547,-0.8256994147196925,G
-10.82193711430276,-2.727316971996986,G
-11.812141009526194,-1.0817368604185313,G
-12.568832153340457,-2.3868038248062,G
-12.706513622253018,-1.869970361160684,G
-10.412249169759718,-3.518067824136475,G
-10.04680256422383,-2.1232146571505304,G
-7.900535982867712,-4.7056631249773755,G
-7.381191197048747,-5.112507056439266,G
-9.358171496381843,-4.620076282004903,G
-7.743272404785312,-2.741000252711225,G
-8.059860910308087,-3.7847856735554126,G
-7.137072350634883,-4.279183297734519,G
-9.874333525840665,-2.111447476748986,G
-10.901454249321427,-2.384500383494421,G
-9.882091306434447,-0.0821631840182162,G
-11.721944013917803,-1.5826554936597645,G
-10.869296383063826,-2.3449573127506893,G
-11.179554986994775,-4.7786916886328665,G
-10.127251475508222,-2.226096597918617,G
-7.450073624416127,-9.043719784711836,G
-8.185880528343557,-0.8681324876524066,G
-5.942910559062138,-3.2313798453410048,G
-10.550900166183308,-1.0542052566091025,G
-10.67025553685652,-1.1535778374424952,G
-9.473786740099087,0.02104273023248826,G
-8.791990471623086,-0.5592800106264848,G
-11.572178093284741,-2.0776935625950523,G
-13.782652565454345,-2.535846256461687,G
-4.574983078470927,0.21703279970600908,G
-10.223945180325867,-5.122636360356406,G
-5.989129913528629,-4.60274676531737,G
-12.101823000575362,-6.535436137517234,G
-7.877694117380428,-5.4652209599964205,G
-8.142409923530028,-6.80660255606268,G
-6.764242541066918,1.791011406606358,G
-10.061695785983499,-1.201659497966995,G
-9.68256195882985,1.972647293401196,G
-9.45997134729166,-5.330720630413856,G
-9.148103767540263,2.3341049090106223,G
-12.613955530250227,-7.07844126276073,G
-10.763398269487784,0.032352382868283236,G
-12.613969148712078,-7.333150104456438,G
-9.655453206087628,-0.24597297536895368,G
-12.664123564597144,-1.1255655765038517,G
-11.399690206271716,-2.0255738971953576,G
-11.5843628304237,-1.5018477595653028,G
